source_id,name,name_key,category,subcategory,tourism,amenity,shop,man_made,opening_hours,city,district,province,latitude,longitude,source,source_file
node/3081279667,Summer Garden Guest House,summer garden guest house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0093729,80.2505986,openstreetmap,points_of_interest.geojson
node/7048613485,Fruit Juice Bar,fruit juice bar,food,bar,,bar,,,,,Galle,Southern,6.0093656,80.25073,openstreetmap,points_of_interest.geojson
node/6183892585,Sunset,sunset,food,restaurant,,restaurant,,,,,Galle,Southern,6.0083788,80.2509791,openstreetmap,points_of_interest.geojson
way/397896607,Little Villa,little villa,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0084888,80.2509819138451,openstreetmap,points_of_interest.geojson
node/3081279668,Banana Garden,banana garden,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0082812,80.2511799,openstreetmap,points_of_interest.geojson
node/4778812793,Jolanka Resorts Unawatuna,jolanka resorts unawatuna,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0081133,80.2512915,openstreetmap,points_of_interest.geojson
node/6102396686,Riddim Restaurant & Bar,riddim restaurant bar,food,bar,,bar,,,,,Galle,Southern,6.0087795,80.2508519,openstreetmap,points_of_interest.geojson
node/7065807285,The Social Unawatuna,the social unawatuna,food,restaurant,,restaurant,,,Mo-Su 11:00-21:30,,Galle,Southern,6.0089942,80.2506186,openstreetmap,points_of_interest.geojson
node/3081279681,Unawatuna Beach Bungalow,unawatuna beach bungalow,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0100297,80.2496044,openstreetmap,points_of_interest.geojson
node/3081279682,Wimal Resort & Restaurant,wimal resort restaurant,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0098776,80.2496304,openstreetmap,points_of_interest.geojson
node/3081279683,Surfcity Guest House,surfcity guest house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0098483,80.2496921,openstreetmap,points_of_interest.geojson
node/12655889101,Sea Secret Restaurant,sea secret restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0097337,80.2498022,openstreetmap,points_of_interest.geojson
way/397883436,The Yellow,the yellow,accommodation,hotel,hotel,,,,,,Galle,Southern,6.00975795,80.24969743434684,openstreetmap,points_of_interest.geojson
way/397883435,Peacock,peacock,accommodation,hotel,hotel,,,,,,Galle,Southern,6.009552749999999,80.250068511816,openstreetmap,points_of_interest.geojson
node/4006673685,Little Villa,little villa,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0096083,80.2499286,openstreetmap,points_of_interest.geojson
node/4350574690,Black & white,black white,food,cafe,,cafe,,,08:00-22:00,,Galle,Southern,6.0096802,80.2499025,openstreetmap,points_of_interest.geojson
node/4730799721,Wimals resort,wimals resort,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0098505,80.2498388,openstreetmap,points_of_interest.geojson
node/5477058522,La Boheme,la boheme,food,fast_food,,fast_food,,,,Unawatuna,Galle,Southern,6.0107433,80.2501109,openstreetmap,points_of_interest.geojson
way/727772675,Asantha Guest House,asantha guest house,accommodation,guest_house,guest_house,,,,,Unawatuna,Galle,Southern,6.01089855,80.24965988048181,openstreetmap,points_of_interest.geojson
node/6820245284,Dock Holiday Guest House,dock holiday guest house,accommodation,guest_house,guest_house,,,,,Unawatuna,Galle,Southern,6.0107375,80.2496203,openstreetmap,points_of_interest.geojson
way/397883438,Unawatuna Beach Resort,unawatuna beach resort,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0102701,80.24948839836915,openstreetmap,points_of_interest.geojson
node/3965479478,Wimals Resort,wimals resort,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0100578,80.2495027,openstreetmap,points_of_interest.geojson
node/3081279678,Sunny Mood Guest House,sunny mood guest house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0107899,80.2492146,openstreetmap,points_of_interest.geojson
node/3081315701,Sea Breeze Guest House,sea breeze guest house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0108835,80.2489445,openstreetmap,points_of_interest.geojson
node/4736480546,Sheron Resort,sheron resort,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0105023,80.248947,openstreetmap,points_of_interest.geojson
node/4515129721,Calamander Unawatuna Beach,calamander unawatuna beach,accommodation,hotel,hotel,,,,,Unawatuna,Galle,Southern,6.0098759,80.2490429,openstreetmap,points_of_interest.geojson
node/1952772720,Tartaruga Beach Restaurant,tartaruga beach restaurant,food,restaurant,,restaurant,,,,unawatuna,Galle,Southern,6.010011,80.2486728,openstreetmap,points_of_interest.geojson
node/1952772658,Lucky Tuna,lucky tuna,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0097233,80.2483089,openstreetmap,points_of_interest.geojson
node/4744764015,Pizza Restaurant,pizza restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0106514,80.2486791,openstreetmap,points_of_interest.geojson
node/7049451585,The Hideout,the hideout,food,restaurant,,restaurant,,,,,Galle,Southern,6.0108234,80.2480778,openstreetmap,points_of_interest.geojson
node/7106780088,Baby's Bistro,baby s bistro,food,restaurant,,restaurant,,,,,Galle,Southern,6.0109629,80.2480901,openstreetmap,points_of_interest.geojson
node/6490066285,Coconut Style,coconut style,food,restaurant,,restaurant,,,,,Galle,Southern,6.0109487,80.2480677,openstreetmap,points_of_interest.geojson
node/7140848485,South Ceylon,south ceylon,food,cafe,,cafe,,,,,Galle,Southern,6.0109717,80.2480177,openstreetmap,points_of_interest.geojson
node/10574660141,Ten4Teen,ten4teen,food,restaurant,,restaurant,,,,,Galle,Southern,6.0107939,80.2479679,openstreetmap,points_of_interest.geojson
node/1952772709,Roti Shop,roti shop,food,restaurant,,restaurant,,,,,Galle,Southern,6.0108674,80.2480345,openstreetmap,points_of_interest.geojson
node/11473523569,Dream,dream,food,restaurant,,restaurant,,,,,Galle,Southern,6.0102196,80.2477127,openstreetmap,points_of_interest.geojson
node/7276656487,The Mahesh Roti Shop,the mahesh roti shop,food,restaurant,,restaurant,,,,,Galle,Southern,6.0102935,80.2477585,openstreetmap,points_of_interest.geojson
node/3024589067,Paradise Garden,paradise garden,food,restaurant,,restaurant,,,,Unawatuna,Galle,Southern,6.0109717,80.2478067,openstreetmap,points_of_interest.geojson
node/2625497919,Jina's Vegetarian Restaurant,jina s vegetarian restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0107428,80.2476095,openstreetmap,points_of_interest.geojson
node/5216454722,Dream Spa & Yoga with Ranga,dream spa yoga with ranga,shopping,sports,,,sports,,,,Galle,Southern,6.0106273,80.2474721,openstreetmap,points_of_interest.geojson
node/13564400401,Sol Y Mar - Unawatuna,sol y mar unawatuna,accommodation,hotel,hotel,,,,,,Galle,Southern,6.01073,80.2471152,openstreetmap,points_of_interest.geojson
node/13482504182,Sol Y Mar,sol y mar,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0107371,80.247123,openstreetmap,points_of_interest.geojson
node/5469032480,Imesh,imesh,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0100815,80.2472424,openstreetmap,points_of_interest.geojson
node/3642290371,Happy Spice,happy spice,food,restaurant,,restaurant,,,,,Galle,Southern,6.0101999,80.2472873,openstreetmap,points_of_interest.geojson
node/5469062095,Sonne Guest,sonne guest,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0101434,80.247341,openstreetmap,points_of_interest.geojson
node/1952772682,One and Only Appartments,one and only appartments,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0102738,80.2474194,openstreetmap,points_of_interest.geojson
node/4933220421,Koha Surf Lounge,koha surf lounge,food,restaurant,,restaurant,,,,,Galle,Southern,6.0100487,80.2475177,openstreetmap,points_of_interest.geojson
node/9404934617,Yummy,yummy,food,cafe,,cafe,,,,,Galle,Southern,6.0099676,80.2475304,openstreetmap,points_of_interest.geojson
node/11811248871,grecha,grecha,food,cafe,,cafe,,,,,Galle,Southern,6.0098801,80.2476093,openstreetmap,points_of_interest.geojson
node/6203478485,Lucky Tuna,lucky tuna,food,restaurant,,restaurant,,,,,Galle,Southern,6.0097355,80.2474901,openstreetmap,points_of_interest.geojson
node/4498317089,Pink elephant,pink elephant,food,restaurant,,restaurant,,,,,Galle,Southern,6.009923,80.2471439,openstreetmap,points_of_interest.geojson
node/13745607602,Red Snapper Unawatuna,red snapper unawatuna,food,restaurant,,restaurant,,,Mo-Su 08:00-22:30,,Galle,Southern,6.0098119,80.2471277,openstreetmap,points_of_interest.geojson
node/6183857686,Ayam Zaman,ayam zaman,food,restaurant,,restaurant,,,,,Galle,Southern,6.0097408,80.2471782,openstreetmap,points_of_interest.geojson
node/6213046485,Catamaran Pub,catamaran pub,food,pub,,pub,,,,,Galle,Southern,6.0098037,80.2471764,openstreetmap,points_of_interest.geojson
node/1105822208,Full Moon Resort,full moon resort,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0097333,80.2477,openstreetmap,points_of_interest.geojson
node/8610905005,Happy Banana Hotel,happy banana hotel,food,restaurant,,restaurant,,,,Unawatuna,Galle,Southern,6.0100341,80.2476803,openstreetmap,points_of_interest.geojson
node/917949810,Happy Banana,happy banana,food,restaurant,,restaurant,,,,,Galle,Southern,6.0099224,80.2479568,openstreetmap,points_of_interest.geojson
way/482975753,Blow Hole,blow hole,food,restaurant,,restaurant,,,,,Galle,Southern,6.0067817,80.24280723632921,openstreetmap,points_of_interest.geojson
node/4500379493,Lemongrass,lemongrass,food,restaurant,,restaurant,,,,,Galle,Southern,6.0070676,80.2427879,openstreetmap,points_of_interest.geojson
node/3574866093,Sunrise Sea Food Restaurant,sunrise sea food restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0064946,80.2435411,openstreetmap,points_of_interest.geojson
node/2722414082,Hot Rock,hot rock,food,restaurant,,restaurant,,,,,Galle,Southern,6.0090036,80.2449525,openstreetmap,points_of_interest.geojson
node/6966352086,Toddy’s,toddys,food,bar,,bar,,,,,Galle,Southern,6.0090701,80.2450091,openstreetmap,points_of_interest.geojson
node/7124013485,Mettha's Home Cooked Meals,mettha s home cooked meals,food,restaurant,,restaurant,,,,,Galle,Southern,6.009659,80.246143,openstreetmap,points_of_interest.geojson
node/2722414085,The Sanctuary,the sanctuary,shopping,massage,,,massage,,,,Galle,Southern,6.0098779,80.2461967,openstreetmap,points_of_interest.geojson
node/1952772646,Dhammika,dhammika,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0097531,80.2463661,openstreetmap,points_of_interest.geojson
node/12652117101,Sun Rise Catamaran,sun rise catamaran,food,restaurant,,restaurant,,,,,Galle,Southern,6.0097795,80.2468487,openstreetmap,points_of_interest.geojson
way/480789993,RELAX Food Art Restaurant,relax food art restaurant,food,restaurant,,restaurant,,,Mo-Su 08:00-22:00,Unawatuna,Galle,Southern,6.009789,80.24708552762499,openstreetmap,points_of_interest.geojson
node/11476637969,Sand Beach,sand beach,food,restaurant,,restaurant,,,,,Galle,Southern,6.0098015,80.2470664,openstreetmap,points_of_interest.geojson
node/2722414080,Chili Cafe,chili cafe,food,bar,,bar,,,,,Galle,Southern,6.0097505,80.2470098,openstreetmap,points_of_interest.geojson
node/10574660241,Shifting Sands Cafe,shifting sands cafe,food,restaurant,,restaurant,,,,,Galle,Southern,6.0098733,80.246978,openstreetmap,points_of_interest.geojson
node/10833435253,Granders,granders,food,restaurant,,restaurant,,,,,Galle,Southern,6.0099261,80.2470694,openstreetmap,points_of_interest.geojson
node/6047726685,Nautilus Restaurant & Cooking Class,nautilus restaurant cooking class,food,restaurant,,restaurant,,,,,Galle,Southern,6.0099667,80.2469987,openstreetmap,points_of_interest.geojson
node/1952772712,Samson Seafood,samson seafood,food,restaurant,,restaurant,,,,,Galle,Southern,6.009715,80.2467768,openstreetmap,points_of_interest.geojson
node/5494531699,Roof Top,roof top,food,bar,,bar,,,,,Galle,Southern,6.009734,80.2466257,openstreetmap,points_of_interest.geojson
node/4306169334,Flamingo,flamingo,food,restaurant,,restaurant,,,7:00-22:00,,Galle,Southern,6.0096416,80.2466409,openstreetmap,points_of_interest.geojson
way/480684682,Neptune Bay Hotel,neptune bay hotel,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0099141,80.24659262464158,openstreetmap,points_of_interest.geojson
node/13482504177,RETO LEONHARD CLOETTA,reto leonhard cloetta,attraction,artwork,artwork,,,,,,Galle,Southern,6.0098273,80.2466433,openstreetmap,points_of_interest.geojson
node/1952772681,Neptune Bay,neptune bay,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0102774,80.24698,openstreetmap,points_of_interest.geojson
node/8777795558,Monkey View,monkey view,attraction,attraction,attraction,,,,,,Galle,Southern,6.0106677,80.2469573,openstreetmap,points_of_interest.geojson
node/5471087541,Penthhouse on the Rocks,penthhouse on the rocks,accommodation,hotel,hotel,,,,,,Galle,Southern,6.010614,80.2464282,openstreetmap,points_of_interest.geojson
node/1952772639,Ammas Guesthouse,ammas guesthouse,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0097662,80.245945,openstreetmap,points_of_interest.geojson
node/1952772723,The Villa Hotel,the villa hotel,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0095384,80.2458132,openstreetmap,points_of_interest.geojson
node/1952772645,Cormaran Beach,cormaran beach,food,restaurant,,restaurant,,,,,Galle,Southern,6.0095487,80.2456747,openstreetmap,points_of_interest.geojson
node/11736261969,Best tuna & seafood restaurant on beach Thaproban,best tuna seafood restaurant on beach thaproban,food,restaurant,,restaurant,,,,,Galle,Southern,6.0092725,80.2455209,openstreetmap,points_of_interest.geojson
node/1952772714,Secret Garden,secret garden,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0097594,80.2454635,openstreetmap,points_of_interest.geojson
node/2722414083,Angel Diving,angel diving,shopping,scuba_diving,,,scuba_diving,,,,Galle,Southern,6.0095451,80.2451618,openstreetmap,points_of_interest.geojson
node/5494545579,Marcus Rockhouse,marcus rockhouse,accommodation,guest_house,guest_house,,,,,unawatuna,Galle,Southern,6.0103742,80.2445765,openstreetmap,points_of_interest.geojson
node/5720530923,Rock View Guesthouse,rock view guesthouse,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.010149,80.2444248,openstreetmap,points_of_interest.geojson
node/1952772719,Strand Home Stay,strand home stay,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0095923,80.244195,openstreetmap,points_of_interest.geojson
node/1952772688,Primrose,primrose,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0093834,80.2445374,openstreetmap,points_of_interest.geojson
node/1952772642,Boomerang,boomerang,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0093568,80.2448953,openstreetmap,points_of_interest.geojson
node/5913558387,Made in Ceylon,made in ceylon,shopping,gift,,,gift,,,,Galle,Southern,6.0094471,80.2448909,openstreetmap,points_of_interest.geojson
node/6305191283,Shop,shop,shopping,convenience,,,convenience,,,,Galle,Southern,6.0093234,80.2447647,openstreetmap,points_of_interest.geojson
node/5309878523,Bandupala Guesthouse,bandupala guesthouse,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0092843,80.2447815,openstreetmap,points_of_interest.geojson
node/1105822171,Sunil Garden,sunil garden,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0091,80.2446667,openstreetmap,points_of_interest.geojson
node/5007016724,Handmade shell jewelry,handmade shell jewelry,attraction,artwork,artwork,,,,,,Galle,Southern,6.0092242,80.244804,openstreetmap,points_of_interest.geojson
node/4285853789,Samaya Beach Restaurant,samaya beach restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0088501,80.2447602,openstreetmap,points_of_interest.geojson
node/9599181017,Una Beach Hotel,una beach hotel,accommodation,hotel,hotel,,,,,,Galle,Southern,6.008992,80.2446285,openstreetmap,points_of_interest.geojson
node/5985023985,SkinnyTom's Deli,skinnytom s deli,food,cafe,,cafe,,,,,Galle,Southern,6.0088911,80.2445625,openstreetmap,points_of_interest.geojson
node/2722414079,The Rock,the rock,food,restaurant,,restaurant,,,,,Galle,Southern,6.0086211,80.2444549,openstreetmap,points_of_interest.geojson
node/1952725356,One Love,one love,food,restaurant,,restaurant,,,,,Galle,Southern,6.0087109,80.2446177,openstreetmap,points_of_interest.geojson
node/1952725359,Submarine Diving School,submarine diving school,shopping,dive_centre,,dive_centre,scuba_diving,,,,Galle,Southern,6.0078708,80.2438518,openstreetmap,points_of_interest.geojson
node/2722414081,Kingfisher,kingfisher,food,restaurant,,restaurant,,,,,Galle,Southern,6.0082682,80.244024,openstreetmap,points_of_interest.geojson
node/1105822184,Tilak,tilak,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0087,80.2442167,openstreetmap,points_of_interest.geojson
node/5596298822,Hopstars,hopstars,food,cafe,,cafe,,,,,Galle,Southern,6.0087142,80.2442589,openstreetmap,points_of_interest.geojson
node/6355848308,Skinny Tom's Deli,skinny tom s deli,food,cafe,,cafe,,,,,Galle,Southern,6.0087745,80.2442704,openstreetmap,points_of_interest.geojson
way/789800205,Unawatuna Apartments,unawatuna apartments,accommodation,apartment,apartment,,,,,unawatuna,Galle,Southern,6.0087461,80.24351737708866,openstreetmap,points_of_interest.geojson
node/1105822203,Sea View Hotel,sea view hotel,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0078667,80.2436,openstreetmap,points_of_interest.geojson
node/1105822198,Sekeera Restaurant,sekeera restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.00765,80.24365,openstreetmap,points_of_interest.geojson
way/637054992,WAVE BEACH RESORT,wave beach resort,food,restaurant,,restaurant,,,,unawatuna,Galle,Southern,6.0073846,80.24341330656858,openstreetmap,points_of_interest.geojson
node/1952714982,Village Inn,village inn,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0095682,80.2437173,openstreetmap,points_of_interest.geojson
node/5913559487,Sk Swarnakala,sk swarnakala,shopping,gift,,,gift,,,,Galle,Southern,6.0104853,80.2435061,openstreetmap,points_of_interest.geojson
node/5016343121,Saadana Bird House,saadana bird house,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0102623,80.2436025,openstreetmap,points_of_interest.geojson
node/1952772676,Villa Watuna,villa watuna,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0104077,80.2438264,openstreetmap,points_of_interest.geojson
node/1658391241,Mandi,mandi,accommodation,hotel,hotel,,,,,,Galle,Southern,6.010584,80.2435663,openstreetmap,points_of_interest.geojson
node/2380420541,Mama's Garden,mama s garden,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0109558,80.2434856,openstreetmap,points_of_interest.geojson
node/5279581821,Sunny Family,sunny family,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0103906,80.2430849,openstreetmap,points_of_interest.geojson
node/6158985584,La Villa,la villa,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0111196,80.2434462,openstreetmap,points_of_interest.geojson
node/10833998998,Hiru Resort Inn,hiru resort inn,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0113318,80.2440519,openstreetmap,points_of_interest.geojson
node/5274995522,Peace Land,peace land,accommodation,apartment,apartment,,,,,,Galle,Southern,6.0137712,80.2431944,openstreetmap,points_of_interest.geojson
node/8610876161,Jungle Village,jungle village,food,restaurant,,restaurant,,,,Unawatuna,Galle,Southern,6.0172469,80.2429081,openstreetmap,points_of_interest.geojson
node/6131997585,Roof top bar,roof top bar,food,bar,,bar,,,,,Galle,Southern,6.0111705,80.2466372,openstreetmap,points_of_interest.geojson
node/6796232967,Zima's,zima s,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0112479,80.2476327,openstreetmap,points_of_interest.geojson
node/6796233498,Dream Spa,dream spa,shopping,massage,,,massage,,Mo-Su 09:00-19:00,,Galle,Southern,6.0113326,80.2475517,openstreetmap,points_of_interest.geojson
way/789800208,Nature Villa (Adults Only),nature villa adults only,accommodation,guest_house,guest_house,,,,,Unawatuna,Galle,Southern,6.01106465,80.24750510041173,openstreetmap,points_of_interest.geojson
node/1952772703,Randa,randa,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0110591,80.2481566,openstreetmap,points_of_interest.geojson
node/6796235787,Jina's,jina s,food,restaurant,,restaurant,,,,,Galle,Southern,6.0113135,80.2479175,openstreetmap,points_of_interest.geojson
node/12656518401,The Hideout,the hideout,food,restaurant,,restaurant,,,,,Galle,Southern,6.0115129,80.2481212,openstreetmap,points_of_interest.geojson
node/6189996485,The ME-NU,the me nu,food,restaurant,,restaurant,,,,,Galle,Southern,6.011653,80.2481632,openstreetmap,points_of_interest.geojson
node/1952772684,Pipels Cafe,pipels cafe,food,cafe,,cafe,,,,,Galle,Southern,6.0117563,80.2481435,openstreetmap,points_of_interest.geojson
node/1952772717,Silva Rest,silva rest,food,restaurant,,restaurant,,,,,Galle,Southern,6.0117935,80.2481312,openstreetmap,points_of_interest.geojson
node/5647081823,The Me-Nu,the me nu,food,restaurant,,restaurant,,,,,Galle,Southern,6.011872,80.2481099,openstreetmap,points_of_interest.geojson
node/5305273221,Airhouse,airhouse,accommodation,apartment,apartment,,,,,,Galle,Southern,6.0124294,80.2477797,openstreetmap,points_of_interest.geojson
node/6796215311,Saffron Robes,saffron robes,attraction,gallery,gallery,,,,,,Galle,Southern,6.0121852,80.2480787,openstreetmap,points_of_interest.geojson
node/1952772651,Kahuna Rooms,kahuna rooms,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0123827,80.24818,openstreetmap,points_of_interest.geojson
node/7238197885,Steam yard,steam yard,food,cafe,,cafe,,,,,Galle,Southern,6.0126558,80.2481755,openstreetmap,points_of_interest.geojson
node/5128423921,Unawantuna Backpackers Lodge,unawantuna backpackers lodge,accommodation,hostel,hostel,,,,,,Galle,Southern,6.0128855,80.2480192,openstreetmap,points_of_interest.geojson
node/5076518326,Unawatuna Backpackers Lhodge,unawatuna backpackers lhodge,accommodation,hostel,hostel,,,,,,Galle,Southern,6.012866,80.2477381,openstreetmap,points_of_interest.geojson
node/3081359002,Green Villa,green villa,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.012963,80.2480155,openstreetmap,points_of_interest.geojson
node/6796191523,Karma Collection,karma collection,shopping,clothes,,,clothes,,,,Galle,Southern,6.0131002,80.2484724,openstreetmap,points_of_interest.geojson
node/6796146549,The New Nature Spa,the new nature spa,shopping,massage,,,massage,,,,Galle,Southern,6.0131304,80.248554,openstreetmap,points_of_interest.geojson
node/11476594969,Daffodil,daffodil,food,restaurant,,restaurant,,,,,Galle,Southern,6.0130974,80.2487096,openstreetmap,points_of_interest.geojson
node/3081359004,The Lodge,the lodge,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0138934,80.2483933,openstreetmap,points_of_interest.geojson
node/3081359003,Palitha's Guest House,palitha s guest house,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0142411,80.2490031,openstreetmap,points_of_interest.geojson
node/1723384505,Flower Garden,flower garden,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0141182,80.2488289,openstreetmap,points_of_interest.geojson
node/6593005385,Prabodi restaurant,prabodi restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0137849,80.2490166,openstreetmap,points_of_interest.geojson
node/4744764590,Nandi Rotti Shop,nandi rotti shop,food,fast_food,,fast_food,,,,,Galle,Southern,6.0135959,80.2488507,openstreetmap,points_of_interest.geojson
node/11431693469,MA Unawatuna,ma unawatuna,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0134214,80.2487888,openstreetmap,points_of_interest.geojson
node/3081359001,Daffodil Holiday Resort,daffodil holiday resort,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0131928,80.2488566,openstreetmap,points_of_interest.geojson
node/3081359000,Srimalis Residence,srimalis residence,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0126107,80.2490816,openstreetmap,points_of_interest.geojson
node/12149505701,Kingfisher Bamboo Garden,kingfisher bamboo garden,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0128341,80.2487364,openstreetmap,points_of_interest.geojson
node/4388881791,Mati Gedara,mati gedara,food,restaurant,,restaurant,,,,,Galle,Southern,6.0128998,80.2484559,openstreetmap,points_of_interest.geojson
node/9562523517,Sri Dhara Restaurant,sri dhara restaurant,food,restaurant,,restaurant,,,,,Galle,Southern,6.0127794,80.2483329,openstreetmap,points_of_interest.geojson
node/1952772680,Motel Navoad,motel navoad,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.0126121,80.2482042,openstreetmap,points_of_interest.geojson
node/4144290491,Le Cafe Francais,le cafe francais,food,cafe,,cafe,,,,Unawatuna,Galle,Southern,6.0125201,80.2481938,openstreetmap,points_of_interest.geojson
node/7130445686,Kahuna's Brunch,kahuna s brunch,food,cafe,,cafe,,,,,Galle,Southern,6.0124152,80.2482042,openstreetmap,points_of_interest.geojson
node/6796222713,Silva Rest,silva rest,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0120114,80.2483471,openstreetmap,points_of_interest.geojson
node/1952772672,Mahesh Rooms,mahesh rooms,accommodation,guest_house,guest_house,,,,,,Galle,Southern,6.011583,80.24824,openstreetmap,points_of_interest.geojson
node/5731570321,dream spa,dream spa,shopping,massage,,,massage,,Mo-Su 09:00-22:00,,Galle,Southern,6.0113998,80.2482382,openstreetmap,points_of_interest.geojson
node/4306169603,Gloria Grand,gloria grand,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0113281,80.2482556,openstreetmap,points_of_interest.geojson
node/4306184204,Tea Zone,tea zone,shopping,tea,,,tea,,08:00-20:00,,Galle,Southern,6.0111234,80.2482328,openstreetmap,points_of_interest.geojson
node/1952772648,Jina's Vegeratian,jina s vegeratian,food,restaurant,,restaurant,,,,,Galle,Southern,6.0111783,80.2482512,openstreetmap,points_of_interest.geojson
node/3081279715,Unawatuna Nor Lanka,unawatuna nor lanka,accommodation,hotel,hotel,,,,,unawatuna,Galle,Southern,6.0114517,80.2491083,openstreetmap,points_of_interest.geojson
node/5933665219,Home Unawatuna,home unawatuna,accommodation,hostel,hostel,,,,,,Galle,Southern,6.0121302,80.2499153,openstreetmap,points_of_interest.geojson
node/12664586401,Le Cafe Francais Boutique,le cafe francais boutique,food,cafe,,cafe,,,,,Galle,Southern,6.011744,80.2501122,openstreetmap,points_of_interest.geojson
node/12652556401,Yummy in the Tummy,yummy in the tummy,food,restaurant,,restaurant,,,,,Galle,Southern,6.0117751,80.2501568,openstreetmap,points_of_interest.geojson
node/4734380823,Pawana,pawana,food,restaurant,,restaurant,,,,,Galle,Southern,6.0117556,80.2499828,openstreetmap,points_of_interest.geojson
node/6620856385,Udara Antiques,udara antiques,shopping,gift,,,gift,,,,Galle,Southern,6.011081,80.2501129,openstreetmap,points_of_interest.geojson
node/4338250731,Unawatana Holiday Home,unawatana holiday home,accommodation,guest_house,guest_house,,,,,Unawatuna,Galle,Southern,6.0112977,80.2503484,openstreetmap,points_of_interest.geojson
node/6797822700,Udara Antiques,udara antiques,shopping,antiques,,,antiques,,,,Galle,Southern,6.0111411,80.2503514,openstreetmap,points_of_interest.geojson
node/13745643701,Shady Tropics,shady tropics,food,restaurant,,restaurant,,,Mo-Su 16:00-01:00,,Galle,Southern,6.0131324,80.249874,openstreetmap,points_of_interest.geojson
node/7104061096,Oshal Cool Spot,oshal cool spot,food,cafe,,cafe,,,,,Galle,Southern,6.0131776,80.249586,openstreetmap,points_of_interest.geojson
node/4285853889,Srimalis Residence,srimalis residence,accommodation,hotel,hotel,,,,,,Galle,Southern,6.0133978,80.2495112,openstreetmap,points_of_interest.geojson
node/6560362085,Cafe Aroma Lavazza,cafe aroma lavazza,food,cafe,,cafe,,,,,Galle,Southern,6.0137495,80.2495193,openstreetmap,points_of_interest.geojson
