place_id,name,name_key,category,subcategory,district,city,province,latitude,longitude,opening_hours,source,source_file,all_sources,all_source_files
PLC0000143,Aadiv Twin Villas,aadiv twin villas,food,restaurant,Matara,Deniyaya,Southern,6.3589901,80.5441784,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000144,Aadyaa Jewellery,aadyaa jewellery,shopping,jewelry,Batticaloa,,Eastern,7.7781179,81.6003307,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000145,Aahara Wood Fired Kitchen,aahara wood fired kitchen,food,restaurant,Colombo,Dehiwala,Western,6.8591174,79.8604563,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000146,Aalindaya Designer Furniture,aalindaya designer furniture,shopping,furniture,Colombo,,Western,6.8964434,79.9060783,Mo-Sa 10:00-18:00; Su 10:00-14:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000147,aalkmndaav Athugalpura Adventure Park & Eco Resort,aalkmndaav athugalpura adventure park eco resort,food,restaurant,Kurunegala,Kurunegala,North Western,7.4849207,80.3110027,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000148,AANA,aana,accommodation,Guest Houses,Vavuniya,Vavuniya,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0000149,Aanjaneyar Stores,aanjaneyar stores,shopping,supermarket,Trincomalee,,Eastern,8.5846865,81.2192845,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000150,AARA RESIDENCES,aara residences,accommodation,Bangalows,Colombo,Colombo,,,,,official_tourism,Bungalows.xlsx | Information for Accommodation.csv,official_tourism,Bungalows.xlsx | Information for Accommodation.csv
PLC0000151,Aaranya,aaranya,accommodation,hotel,Kandy,,Central,7.26639675,80.59135472846788,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000152,Aara,aara,shopping,clothes,Colombo,,Western,6.8729449,79.8663004,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000153,AARYA HOTEL,aarya hotel,accommodation,Guest Houses,Kegalle,Kegalle,,7.272594,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0000154,"AARYA LAGOON ,KALPITIYA",aarya lagoon kalpitiya,accommodation,Guest Houses,Puttalam,Kalpitiya Pradeshiya Sabha,,7.995629,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0000155,Aasife Biriyani,aasife biriyani,food,restaurant,Colombo,Jayawardenapura Kotte,Western,6.9058395,79.9044759,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000156,aasife,aasife,food,restaurant,Colombo,,Western,6.9056445,79.9047314,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000157,Aathil Beach Cafe,aathil beach cafe,food,restaurant,Ampara,,Eastern,7.2501305,81.86368060000001,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000158,Aayu's Guest,aayu s guest,accommodation,guest_house,Galle,,Southern,6.4206537,79.9974505,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000159,Aayura,aayura,food,restaurant,Colombo,Sri Jayawardenapura,Western,6.8658611,79.9277241,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000160,AB Farees,ab farees,shopping,bakery,Vavuniya,,Northern,8.6017253,80.3294844,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000161,Aba Sewana Garden,aba sewana garden,accommodation,guest_house,Matale,Dambulla,Central,7.8622452,80.6324436,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000162,Abacate,abacate,food,cafe,Galle,,Southern,6.0255584,80.2187318,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000163,Aban Gaga Camp Site,aban gaga camp site,accommodation,camp_site,Matale,,Central,7.689128,80.766791,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000164,Abance Wattala Limited,abance wattala limited,shopping,electronics,Gampaha,,Western,6.9776065,79.8892723,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000165,Abandoned LTTE Submarine Yard,abandoned ltte submarine yard,attraction,attraction,Mullaitivu,,Northern,9.33073535,80.75959955961187,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000166,Abans Athurugiriya,abans athurugiriya,shopping,electronics,Colombo,,Western,6.8779955,79.9902878,Mo-Sa 08:30-19:00; Su 08:30-15:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000167,Abans Electronics,abans electronics,shopping,convenience,Colombo,Malabe,Western,6.9029361,79.9555077,Mo-Su 08:30-21:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000168,Abans Elite,abans elite,shopping,hifi,Gampaha,,Western,7.1446938,79.8740825,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000169,Abans Elite,abans elite,shopping,electronics,Kalutara,,Western,6.7080196,79.9081963,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000170,Abans Hikkaduwa Limited,abans hikkaduwa limited,shopping,electronics,Galle,Hikkaduwa,Southern,6.1073986,80.1253543,Mo-Su 08:30-19:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000171,Abans Narammala NWP,abans narammala nwp,shopping,hifi,Kurunegala,,North Western,7.4309796,80.2140106,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000172,Abans Nochchimunai,abans nochchimunai,shopping,department_store,Batticaloa,,Eastern,7.7002693,81.7170516,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000173,Abans Panadura,abans panadura,shopping,electronics,Kalutara,,Western,6.7167965,79.9074774,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000174,Abans Pvt Ltd,abans pvt ltd,shopping,electronics,Colombo,,Western,6.9084161,79.8654031,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000175,Abans Retail,abans retail,shopping,electronics,Colombo,,Western,6.851074,80.0305603,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000176,Abans Show Room,abans show room,shopping,electronics,Colombo,Maharagama,Western,6.8447413,79.9309769,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000177,Abans Showroom - Kundasale,abans showroom kundasale,shopping,electronics,Kandy,,Central,7.2790801,80.6797393,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000178,Abans showroom,abans showroom,shopping,hifi,Colombo,Kottawa,Western,6.8406022,79.9671599,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000179,Abans showroom,abans showroom,shopping,electronics,Gampaha,,Western,7.06889005,79.96156262541274,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000180,Abans Showroom,abans showroom,shopping,electronics,Kandy,,Central,7.2797058,80.6764262,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000181,Abans,abans,shopping,hifi,Badulla,Badulla,Uva,6.9882847,81.0601551,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000182,Abans,abans,shopping,electronics,Batticaloa,,Eastern,7.782112850000001,81.59484685000001,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000183,Abans,abans,shopping,hifi,Colombo,Colombo 03,Western,6.9034812,79.8520212,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000184,Abans,abans,shopping,hifi,Galle,Baddegama,Southern,6.1702865,80.1792118,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000185,Abans,abans,shopping,mobile_phone,Gampaha,,Western,7.144599,80.0959955,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000186,Abans,abans,shopping,appliance,Kandy,,Central,7.1976017,80.6703658,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000187,Abans,abans,shopping,electrical,Kurunegala,,North Western,7.9999419,80.2712068,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000188,Abans,abans,shopping,electronics,Matara,Akuressa,Southern,6.0988953,80.4787552,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000189,Abarana Ella,abarana ella,attraction,viewpoint,Hambantota,,Southern,6.1875733,80.9702458,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000190,ABBA International Designs,abba international designs,shopping,tailor,Colombo,Nugegoda,Western,6.8688904,79.8869908,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000191,ABBA Seafood restaurant,abba seafood restaurant,food,restaurant,Kalutara,,Western,6.6049872,79.9495076,Mo-Su 10:00-22:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000192,ABBAS RESTAURANT,abbas restaurant,food,,Galle,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0000193,ABC_2,abc 2,shopping,copyshop,Gampaha,,Western,7.0662374,80.01250585,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000194,ABC,abc,food,cafe,Trincomalee,,Eastern,8.586750349999999,81.22158415678845,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000195,Abdeen Jewellers,abdeen jewellers,shopping,jewelry,Colombo,Bambalapitiya,Western,6.8972166,79.8566442,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000196,Abdul Razak Hotel,abdul razak hotel,food,restaurant,Ampara,,Eastern,7.3236375,81.84847488876711,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000197,Abdullah Hardware,abdullah hardware,shopping,hardware,Ampara,,Eastern,7.25047865,81.85473320376285,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000198,Abeer Halaal Food,abeer halaal food,food,restaurant,Gampaha,,Western,7.237589,79.841579,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000199,Abenayaka Auto Services,abenayaka auto services,shopping,car_repair,Galle,,Southern,6.0608809,80.2011318,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000200,ABERDEEN RANGE HOLIDAY HOME,aberdeen range holiday home,accommodation,Bangalows,Nuwara Eliya,Nuwara Eliya,,6.996841,,,official_tourism,Bungalows.xlsx | Information for Accommodation.csv,official_tourism,Bungalows.xlsx | Information for Accommodation.csv
PLC0000201,Aberdeen Waterfall,aberdeen waterfall,attraction,viewpoint,Nuwara Eliya,,Central,6.9493501,80.5021871,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000202,Abesekara Grocery,abesekara grocery,shopping,convenience,Gampaha,,Western,7.0928511,79.98909809550659,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000203,Abey Garage,abey garage,shopping,car_repair,Matale,Arangala,Central,7.6885949,80.6483025,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000204,Abey Stores,abey stores,shopping,convenience,Hambantota,,Southern,6.0188615,80.7133346,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000205,Abeynayake Hardware,abeynayake hardware,shopping,hardware,Matale,Dambulla,Central,7.8273491,80.6572397,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000206,Abeyrathna Groceries,abeyrathna groceries,food,cafe,Colombo,,Western,6.8058917,79.9172784,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000207,ABEYS VILLA,abeys villa,accommodation,Bangalows,Kalutara,Panadura Pradeshiya Sabha,,6.686462,,,official_tourism,Bungalows.xlsx | Information for Accommodation.csv,official_tourism,Bungalows.xlsx | Information for Accommodation.csv
PLC0000208,Abeywickrama Food City,abeywickrama food city,shopping,supermarket,Galle,,Southern,6.0602705,80.20190818721295,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000209,Abeywikrama food city,abeywikrama food city,shopping,supermarket,Galle,,Southern,6.0643681,80.2160254,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000210,Abhayagiriya Museum,abhayagiriya museum,attraction,viewpoint,Anuradhapura,,North Central,8.3664324,80.394995,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000211,Abhiruca,abhiruca,shopping,clothes,Colombo,,Western,6.8731508,79.8617262,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000212,Abid's Restaurant,abid s restaurant,food,restaurant,Colombo,,Western,6.8773524,79.8571674,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000213,Abiramy hotel,abiramy hotel,accommodation,hotel,Jaffna,,Northern,9.8056926,80.18340998836604,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000214,Abiramy,abiramy,shopping,jewelry,Batticaloa,,Eastern,7.7850117,81.59132,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000215,abiti,abiti,shopping,clothes,Colombo,,Western,6.8934508,79.9259037,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000216,Abracadabra,abracadabra,shopping,clothes,Galle,,Southern,6.0260821,80.2166309,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000217,Absan Tyres & Works,absan tyres works,shopping,tyres,Batticaloa,,Eastern,7.9116701,81.5278045,08:30-22:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000218,Ac Electronic,ac electronic,shopping,electronics,Gampaha,,Western,7.1570184,80.0541533,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000219,AC Tech CCTV,ac tech cctv,shopping,electrical,Kurunegala,,North Western,7.9979526,80.26545042405527,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000220,Acacia Inn,acacia inn,accommodation,guest_house,Badulla,,Uva,6.7916229,80.8516727,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000221,Access Tower,access tower,attraction,tower,Colombo,Colombo 2,Western,6.920334,79.8575332,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000222,ACCIMT,accimt,attraction,tower,Colombo,,Western,6.79485,79.9004823,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000223,Accmart Tyre centre,accmart tyre centre,shopping,tyres,Colombo,Jayawardenapura Kotte,Western,6.9034843,79.9060583,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000224,Accommodation,accommodation,accommodation,guest_house,Batticaloa,,Eastern,7.8728543,81.5395228,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000225,Ace Auto Parts,ace auto parts,shopping,car_parts,Gampaha,,Western,7.1185912,79.91653395,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000226,Ace Boutique Airport,ace boutique airport,accommodation,hotel,Gampaha,,Western,7.1817099,79.8620801,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000227,Ace Hardware Colombo Ltd,ace hardware colombo ltd,shopping,doityourself,Colombo,,Western,6.8059227,79.9210182,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000228,Achala Restuarant,achala restuarant,food,restaurant,Colombo,,Western,6.871648,79.9132848,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000229,ACM Rice Mill,acm rice mill,shopping,rice,Ampara,,Eastern,7.3237285,81.8491299,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000230,ACM Store Raithalawela,acm store raithalawela,shopping,supermarket,Matale,,Central,7.4074859,80.6507073,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0000231,ACME GUEST HOUSE,acme guest house,accommodation,Guest Houses,Polonnaruwa,Polonnaruwa,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
